image_path,source_dataset,source_label,unified_label
data/raw/sdnet2018/non_cracked/D__UD__7023-85.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7023-96.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7023-99.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-109.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-154.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-159.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-166.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-169.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-173.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-175.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-176.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-179.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-18.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-182.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-187.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-188.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-201.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-248.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-43.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-51.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-78.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-8.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7024-94.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7025-131.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7025-138.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7025-139.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7025-181.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7025-199.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7025-217.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7025-230.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7025-233.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7025-239.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7025-24.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7025-3.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7025-73.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7025-76.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7025-83.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7026-103.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7026-104.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7026-120.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7026-148.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7026-177.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7026-181.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7026-2.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7026-233.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7026-246.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7026-83.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7027-14.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7027-154.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7027-184.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7027-214.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7027-234.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7027-66.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7028-104.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7028-112.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7028-116.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7028-181.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7028-187.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7028-189.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7028-198.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7028-206.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7028-21.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7028-6.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7028-73.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-103.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-113.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-129.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-161.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-162.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-17.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-182.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-193.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-199.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-211.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-218.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-228.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-24.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-244.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-38.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-42.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-44.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-52.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-81.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-88.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-90.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7029-92.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7030-122.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7030-13.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7030-147.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7030-175.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7030-216.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7030-30.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7030-51.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7030-60.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7030-77.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7030-84.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7030-86.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7030-90.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7031-113.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7031-123.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7031-134.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7031-172.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7031-19.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7031-210.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7031-22.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7031-227.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7031-237.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7031-243.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7031-25.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7031-30.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7031-70.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7031-96.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-105.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-11.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-120.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-125.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-129.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-139.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-173.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-178.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-188.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-204.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-209.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-210.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-212.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-227.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-235.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-3.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-30.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-36.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-38.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-75.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-82.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7032-94.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7033-1.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7033-116.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7033-118.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7033-143.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7033-161.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7033-167.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7033-178.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7033-197.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7033-200.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7033-240.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7033-252.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7033-28.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7033-29.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7033-40.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7033-47.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7033-61.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7033-83.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7033-89.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-112.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-134.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-143.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-147.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-162.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-165.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-166.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-173.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-177.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-179.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-183.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-192.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-193.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-206.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-226.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-245.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-247.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-55.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-57.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-65.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7034-80.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7035-100.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7035-110.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7035-123.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7035-154.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7035-157.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7035-159.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7035-165.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7035-194.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7035-201.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7035-214.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7035-229.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7035-4.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7035-55.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7035-90.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7035-95.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7036-123.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7036-129.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7036-146.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7036-168.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7036-179.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7036-19.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7036-193.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7036-198.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7036-204.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7036-236.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7036-238.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7036-37.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7036-4.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7036-50.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7036-60.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7036-80.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7036-99.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7037-164.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7037-171.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7037-187.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7037-201.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7037-209.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7037-225.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7037-249.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7037-38.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7037-57.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7037-82.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7038-11.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7038-113.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7038-119.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7038-136.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7038-174.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7038-180.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7038-183.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7038-49.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7038-56.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7038-65.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7038-74.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7038-85.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7038-87.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7039-100.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7039-172.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7039-212.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7039-216.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7039-222.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7039-248.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7039-45.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7039-46.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7039-6.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7039-65.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7039-71.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7039-86.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-1.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-106.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-112.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-120.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-135.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-154.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-157.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-16.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-164.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-185.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-195.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-209.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-212.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-217.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-225.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-241.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-66.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-74.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7040-80.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7041-109.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7041-111.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7041-120.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7041-122.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7041-128.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7041-165.jpg,sdnet2018,non_cracked,no_defect
data/raw/sdnet2018/non_cracked/D__UD__7041-197.jpg,sdnet2018,non_cracked,no_defect
